sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,Phone_Number,Street,City,State,Zip_Code,total_enroll,Grades,SSAS,Grade,SingleScore,pct_asian,pct_native,pct_black,pct_hispanic,pct_multi,pct_white,pct_ed,pct_swd,pct_lep,Content_MasteryE,ProgressE,Closing_GapE,ReadinessE,CCRPIScoreE,Third_Grade_Reading,Fifth_Grade_Reading,Content_MasteryM,ProgressM,Closing_GapM,ReadinessM,CCRPIScoreM,Eighth_Grade_Reading,Content_MasteryH,ProgressH,Closing_GapH,ReadinessH,Graduation_RateH,CCRPIScoreH,English_BegH,English_DevH,English_ProfH,English_DistH,Math_BegH,Math_DevH,Math_ProfH,Math_DistH,Science_BegH,Science_DevH,Science_ProfH,Science_DistH,Soc_BegH,Soc_DevH,Soc_ProfH,Soc_DistH,College_Readiness,Accelerated_Course_Taking,Four_Year_Graduation_Rate,English_BegE,English_DevE,English_ProfE,English_DistE,Math_BegE,Math_DevE,Math_ProfE,Math_DistE,Science_BegE,Science_DevE,Science_ProfE,Science_DistE,Soc_BegE,Soc_DevE,Soc_ProfE,Soc_DistE,English_BegM,English_DevM,English_ProfM,English_DistM,Math_BegM,Math_DevM,Math_ProfM,Math_DistM,Science_BegM,Science_DevM,Science_ProfM,Science_DistM,Soc_BegM,Soc_DevM,Soc_ProfM,Soc_DistM,CollegeEnrollment,FinancialEfficiency,SchoolClimate,Mobility,PPE
608190,608,Bartow County,Red Top Middle School,190,M,(770)606-5865,224 Old Alabama Rd SE,Emerson,GA,30137,626,6-8,,F,52.5,2,0,9,22,4,63,37.700001,12,10,,,,,,,,46.8,61.7,16.1,72.4,52.5,44.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2,33.6,24.2,5,36.1,36.4,20.7,6.7,78,18.9,3,0,44.40000000000001,36.1,15.1,4.4,,3,3,28.1,8779.370000000001
608195,608,Bartow County,Cass Middle School,195,M,(770)606-5846,195 Fire Tower Rd NW,Cartersville,GA,30120,978,6-8,,C,74.8,2,0,14,18,5,61,29.700001,16,10,,,,,,,,64.0,87.5,60.3,79.4,74.8,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6,30.3,32,9.1,22.1,38.8,28.4,10.7,,,,,20.5,36.9,24.7,17.9,,4,5,15.9,8004.49
608196,608,Bartow County,Allatoona Elementary School,196,E,(770)606-5843,4150 New Hope Church Rd SE,Acworth,GA,30102,415,K-5,,D,63.5,0,0,5,33,5,56,33.299999,14,27,56.2,81.8,18.2,76.3,63.5,37.1,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,39.40000000000001,25.5,6.5,23.1,35.2,33.3,8.300000000000001,36.7,30.4,31.6,1.3,25.3,63.3,10.1,1.3,,,,,,,,,,,,,,,,,,2.5,5,20.1,10426.8
608198,608,Bartow County,Woodland High School,198,H,(770)606-5870,800 Old Alabama Rd SE,Cartersville,GA,30120,1511,9-12,,C,72,0,0,7,15,3,75,20.4,10,2,,,,,,,,,,,,,,64.9,80.8,41.4,74.6,86.3,72,18.6,32.9,41.40000000000001,7.100000000000001,42.7,37.6,18.4,1.3,42.1,20.8,28.6,8.5,19.9,27.5,36.6,16,55.5,90.30000000000001,86.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,11.5,8428.07
6082052,608,Bartow County,Emerson Elementary School,2052,E, 770-606-5848,220 Old Alabama Road,Emerson,GA,30137,367,K-5,,D,62.3,1,0,5,15,4,75,42.799999,12,10,62.6,62.0,41.7,77.6,62.3,50.90000000000001,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,36.9,34.1,8.5,20.6,36,32,11.4,27,33.3,34.9,4.800000000000001,22.2,57.1,19,1.6,,,,,,,,,,,,,,,,,,1.5,5,29.2,13016.34
608296,608,Bartow County,Kingston Elementary School,296,E,(770)606-5850,240 Hardin Bridge Rd,Kingston,GA,30145,460,K-5,,D,65.7,1,0,19,22,4,53,43,11,17,51.3,87.2,32.5,74.8,65.7,39.3,40.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3,41.1,19.5,13.1,28.8,40.7,26.7,3.8,56.40000000000001,26.6,14.9,2.1,43.6,51.1,4.3,1.1,,,,,,,,,,,,,,,,,,2,5,26.5,11203.3
608301,608,Bartow County,Adairsville Middle School,301,M,(770)606-5842,485 Old Highway 41 NW,Adairsville,GA,30103,786,6-8,,C,71.10000000000001,0,0,4,8,4,84,22.4,13,1,,,,,,,,65.2,76.1,57.7,81.2,71.09999999999999,67.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,31.2,35.4,8.5,19.9,44,28.7,7.4,42.1,38.6,18.6,.7000000000000001,17.9,41,30.3,10.7,,4,4,11.5,8377.200000000001
608377,608,Bartow County,Hamilton Crossing Elementary School,377,E,(770)606-5849,116 Hamilton Crossing Rd NW,Cartersville,GA,30120,526,K-5,,C,71.2,1,1,8,21,6,63,25.5,13,19,53.0,88.6,56.8,78.6,71.2,41,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4,36.8,24.2,10.5,26,42.1,25.6,6.300000000000001,46.2,30.1,20.4,3.2,46.2,43,10.8,0,,,,,,,,,,,,,,,,,,2,4,15.2,11040.87
608396,608,Bartow County,Taylorsville Elementary School,396,E,(770)606-5867,1502 Old Alabama Rd,Taylorsville,GA,30178,476,K-5,,D,67,0,1,5,10,5,80,26.5,10,6,73.1,56.1,56.3,84.8,67,64,58.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,28.7,37.5,18.3,16.3,31.5,43.8,8.4,29.8,22.3,36.2,11.7,12.9,62.40000000000001,18.3,6.5,,,,,,,,,,,,,,,,,,2.5,5,13.4,10342.98
609111,609,Ben Hill County,Ben Hill Elementary School,111,E,(229) 409-5586,328 Lobinger Ave,Fitzgerald,GA,31750,722,3-5,,D,68.40000000000001,1,0,44,10,4,41,52.5,10,8,48.4,76.0,81.7,75.0,68.40000000000001,35.2,39.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,41.3,18.6,3.6,19.7,47.6,28.3,4.3,50.8,31,14.5,3.7,55.8,39.3,4.100000000000001,.8,,,,,,,,,,,,,,,,,,3,3,14.3,8656.290000000001
609196,609,Ben Hill County,Ben Hill Primary School,196,E,(229) 409-5592,221 Jc Hunter Dr,Fitzgerald,GA,31750,672,K-2,,C,75.3,1,0,44,10,2,43,53.900002,15,8,61.0,69.5,100,74.3,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11.3,11744.67
609291,609,Ben Hill County,Fitzgerald High School College and Career Academy,291,H,(229) 409-5530,601 W Cypress St,Fitzgerald,GA,31750,824,9-12,,D,62.5,1,0,41,13,2,43,34.299999,14,2,,,,,,,,,,,,,,47.2,67.9,37.5,75.4,85.8,62.5,50.3,41.40000000000001,7.600000000000001,.7000000000000001,45.3,40.3,14,.4,47.1,22.6,24.5,5.800000000000001,41,38,20.5,.6000000000000001,64.10000000000001,100,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3,9.200000000000001,10164.45
609296,609,Ben Hill County,Ben Hill Middle School,296,M,(229) 409-5578,134 Jc Hunter Dr,Fitzgerald,GA,31750,728,6-8,,F,59.1,0,0,46,14,3,37,45.900002,13,5,,,,,,,,49.6,75.2,16.1,77.3,59.1,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,37.6,22.7,3.6,28.8,49.6,18.8,2.9,40.5,25.2,27.6,6.7,31,41.40000000000001,23.3,4.3,,2.5,4,11.8,9325.91
610101,610,Berrien County,Berrien High School,101,H,229-686-7428,500 E Smith Ave,Nashville,GA,31639,804,9-12,,C,73.2,0,1,13,9,3,74,28.700001,10,1,,,,,,,,,,,,,,70.0,74.7,41.7,81.9,89.0,73.2,13.7,29.1,45.7,11.4,24.5,48.6,22.7,4.2,32.5,22.1,33.3,12.1,14.3,29.3,42.90000000000001,13.5,79.60000000000001,80.60000000000001,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,10.9,9024.81
610106,610,Berrien County,Berrien Academy Performance Learning Center,106,H,229-686-6576,1015 Exum Rd,Nashville,GA,31639,66,9-12,,C,71,0,0,3,6,2,89,43.900002,6,0,,,,,,,,,,,,,,58.8,95.8,75,54.3,59.7,71,,,,,16.7,55.6,22.2,5.600000000000001,21.1,36.8,31.6,10.5,,,,,22.2,41.5,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,3,36.4,14424.41
610194,610,Berrien County,Berrien Middle School,194,M,229-686-2021,800 Tifton Rd,Nashville,GA,31639,761,6-8,,D,68.10000000000001,0,0,14,9,2,74,36.299999,11,2,,,,,,,,72.1,72.5,32.1,81.6,68.09999999999999,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,35.1,39.3,7,10.7,44.1,33.1,12.1,24.8,28.9,32.9,13.4,13.8,39.8,32.5,13.8,,4,4,12.6,7597.55
610195,610,Berrien County,Berrien Elementary School,195,E,229-686-2939,802 Middle School Cir,Nashville,GA,31639,698,3-5,,D,68.8,0,0,11,8,5,76,43.400002,11,5,77.1,74.6,21.4,81.9,68.8,53.5,66.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,37.8,31.8,13.3,9.5,35.8,40.5,14.2,14.9,24.9,43.2,17,8.300000000000001,56,21.6,14.1,,,,,,,,,,,,,,,,,,4,4,14.4,8488.969999999999
6105050,610,Berrien County,Berrien Primary School,5050,E,229-686-7438,1427 North Davis Street,Nashville,GA,31639,681,K-2,,C,77.5,0,0,15,7,5,72,46.799999,11,4,78.8,100.0,70,79.5,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19.6,9362.17
6111005,611,Bibb County,Brookdale Elementary School,1005,E,478-779-2800,3600 Brookdale Avenue,Macon,GA,31204,324,K-5,,C,74.3,0,0,94,1,1,3,84.599998,12,0,44.5,92.8,100,67.4,74.3,19.4,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,37.5,10.6,1.9,39,45.3,13.8,1.9,39.6,31.3,27.1,2.1,29.2,54.2,12.5,4.2,,,,,,,,,,,,,,,,,,1.5,3,41.8,11797.89
611103,611,Bibb County,Skyview Elementary School,103,E, 478-779-4000,5700 Fulton Mill Rd,Lizella,GA,31052,415,K-5,,B,83.80000000000001,1,0,34,4,5,57,36.599998,12,1,74.8,97.1,72.2,82.8,83.8,65.2,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,43.90000000000001,35.5,16.4,7.9,40.2,44.40000000000001,7.5,22.5,37.5,36.3,3.8,15,66.3,16.3,2.5,,,,,,,,,,,,,,,,,,3,4,14.9,11424.42
611104,611,Bibb County,Burdell-Hunt Magnet School of Communicative Arts,104,E,478-779-2950 ,972 Fort Hill St,Macon,GA,31217,453,K-5,,C,76.40000000000001,0,0,95,2,2,1,72.400002,6,2,49.7,100.0,75,76.2,76.40000000000001,28.4,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,48.5,20,2.6,18.3,52.3,26,3.4,52.40000000000001,28.6,16.7,2.4,26.2,66.7,4.800000000000001,2.4,,,,,,,,,,,,,,,,,,2,4,20.5,11786.18
611105,611,Bibb County,Howard High School,105,H,478-779-4850,6400 Forsyth Rd,Macon,GA,31210,1200,9-12,,C,71.3,5,0,64,4,2,25,33.099998,10,3,,,,,,,,,,,,,,59.9,74.2,81,71.3,82.0,71.3,28.4,37.5,29.8,4.4,39,46.3,14.3,.4,38.40000000000001,19.9,29.5,12.1,28.7,35.3,30.1,5.9,61.3,69.3,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,17.6,10167.26
6111050,611,Bibb County,Alexander II Magnet School,1050,E,478-779-2700,1156 College Street,Macon,GA,31201,472,K-5,,C,77.7,2,0,77,4,4,12,38.299999,4,2,79.9,86.4,39.3,88.2,77.7,64.3,84.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.600000000000001,36.4,39.1,16.9,9.800000000000001,33.8,40,16.4,17.1,25.7,37.1,20,8.6,55.7,27.1,8.6,,,,,,,,,,,,,,,,,,3.5,5,2.8,10673.59
6111054,611,Bibb County,Bernd Elementary School,1054,E,478-779-2750,4160 Ocmulgee East Blvd.,Macon,GA,31217,425,K-5,,C,75.5,0,0,89,3,2,6,67.5,12,1,52.8,100.0,60.7,78.0,75.5,36.2,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,42.7,28.1,3.5,17.6,58.3,21.6,2.5,42.7,36,21.3,0,26.7,58.7,13.3,1.3,,,,,,,,,,,,,,,,,,3,4,23.6,10122.03
6111067,611,Bibb County,Porter Elementary School,1067,E, 478-779-4350,5802 School Road,Macon,GA,31216,389,K-5,,C,72.3,2,0,28,34,4,32,42.400002,7,25,48.9,98.7,50,77.9,72.3,32.3,61.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,43.1,20.7,5.9,24.5,51.1,19.1,5.300000000000001,49.2,28.6,20.6,1.6,42.90000000000001,49.2,7.9,0,,,,,,,,,,,,,,,,,,3,4,23.1,10633.64
611108,611,Bibb County,Ballard-Hudson Middle School,108,M,478-779-3400,1070 Anthony Rd,Macon,GA,31204,701,6-8,,F,40.3,0,0,94,2,1,2,79.699997,14,0,,,,,,,,20.3,60.8,9.4,57.8,40.3,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7,26.9,8.1,.3,68.10000000000001,29.7,1.7,.5,83.30000000000001,13.5,3.2,0,74.40000000000001,23.8,1.8,0,,1.5,1,26.9,10393.54
611109,611,Bibb County,Bruce Elementary School,109,E,478-779-4550,3660 Houston Ave,Macon,GA,31206,389,K-5,,D,64.90000000000001,0,0,92,2,2,5,87.900002,5,0,36.7,90.3,58.3,67.7,64.90000000000001,17.1,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,39.8,8.700000000000001,2.9,36.2,44,16.9,2.9,64.2,23.9,10.4,1.5,56.1,42.40000000000001,1.5,0,,,,,,,,,,,,,,,,,,2.5,3,40.7,10503.61
6111105,611,Bibb County,Springdale Elementary School,1105,E,478-779-3750,4965 Northside Drive,Macon,GA,31210,573,K-5,,B,86,8,0,47,4,3,38,25,9,6,78.9,91.5,86.09999999999999,86.9,86,62.90000000000001,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,35.9,37.7,15.2,6.9,38,38.40000000000001,16.7,26.1,26.1,33.7,14.1,13,58.7,12,16.3,,,,,,,,,,,,,,,,,,3,5,15.4,10279.64
611117,611,Bibb County,Academy For Classical Education,117,EMH,(478) 238-5757,5665 New Forsyth Rd,Macon,GA,31210,1708,K-12,,A,92.60000000000001,8,0,16,3,2,71,7.6999998,3,2,97.8,81.5,100,91.1,91.09999999999999,79.2,84.7,91.8,84.2,100,93.5,90.7,92.5,98.2,97.7,100,97.3,.,98.09999999999999,0,19.5,58.40000000000001,22.1,1,18.4,71.8,8.700000000000001,3,19.5,51.1,26.3,0,16.9,49.3,33.8,,100,100,4.9,28.1,40.1,26.9,.7000000000000001,25.3,48.3,25.8,.7000000000000001,20.8,43.8,34.7,.7000000000000001,30.6,28.5,40.3,5.300000000000001,21.5,54.3,18.9,4.7,39.5,41.40000000000001,14.4,9.700000000000001,20.1,42.40000000000001,27.8,1.4,21.9,42.5,34.2,,5,5,3.2,8018.24
6111205,611,Bibb County,Carter Elementary School,1205,E,478-779-3350,5910 Zebulon Road,Macon,GA,31210,414,K-5,,B,87.30000000000001,6,0,67,2,5,20,42.299999,12,7,77.4,100.0,81.3,84.2,87.3,54.40000000000001,73.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,30.6,37.8,15.6,7.800000000000001,27.8,43.3,21.1,26.9,34.6,28.8,9.600000000000001,19.2,50,23.1,7.7,,,,,,,,,,,,,,,,,,2.5,4,19.4,11213.33
6111305,611,Bibb County,Lane Elementary School,1305,E,478-779-3150,990 Newport Road,Macon,GA,31210,407,K-5,,D,65.10000000000001,2,0,76,5,5,11,54.799999,8,5,48.8,82.6,46.4,72.8,65.09999999999999,30.3,55.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,47.7,23.2,5,32.3,45.90000000000001,20,1.8,50,27,18.9,4.100000000000001,39.2,47.3,10.8,2.7,,,,,,,,,,,,,,,,,,2.5,3,32.9,10543.94
6111306,611,Bibb County,Martin Luther King Jr Elementary School,1306,E,478-779-2100,1301 Shurling Drive,Macon,GA,31211,668,K-5,,D,62.2,0,0,95,1,2,2,78.300003,8,0,33.3,82.2,64.3,69.2,62.2,14.5,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8,35.7,11.9,2.5,51.40000000000001,40.40000000000001,8.200000000000001,0,62.7,27.5,9.800000000000001,0,33.3,62.7,2.9,1,,,,,,,,,,,,,,,,,,3,3,27,9754.93
6111307,611,Bibb County,Southfield Elementary School,1307,E,478-779-4300,4375 Bloomfield Drive Ext.,Macon,GA,31206,833,K-5,,F,57.90000000000001,0,0,85,9,2,3,79.099998,9,7,28.3,77.5,61.1,65.7,57.9,15.7,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,32.1,8.700000000000001,.7000000000000001,43.40000000000001,47.6,8.5,.5,77.60000000000001,19.7,2.6,0,56.6,40.8,2.6,0,,,,,,,,,,,,,,,,,,2,3,31.6,9699.83
6111309,611,Bibb County,Veterans Elementary School,1309,E,478-779-2400,4901 Faubus Avenue,Macon,GA,31206,747,K-5,,D,60.5,1,0,84,10,2,3,76.699997,9,7,32.3,82.1,57.5,67.4,60.5,13.4,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.90000000000001,34.8,9.9,1.4,47.40000000000001,40.2,11.1,1.4,64,17.1,16.2,2.7,42.7,50.90000000000001,5.5,.9,,,,,,,,,,,,,,,,,,2.5,4,30.7,10026.56
611186,611,Bibb County,Central High School,186,H,478-779-2300,2155 Napier Ave,Macon,GA,31204,1044,9-12,,D,62.90000000000001,1,0,89,2,2,5,42.900002,8,0,,,,,,,,,,,,,,44.2,74.7,44.7,70.0,81.9,62.9,31,37.6,27.7,3.7,52.5,35.9,9.200000000000001,2.3,38.2,36.7,23.3,1.8,41,32.6,21.1,5.300000000000001,52.5,68.90000000000001,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,4,19.2,10583.25
611198,611,Bibb County,Westside High School,198,H,478-779-3800,2851 Heath Rd,Macon,GA,31206,1161,9-12,,F,50,1,0,87,4,2,6,50.099998,10,1,,,,,,,,,,,,,,27.5,71.1,13.6,56.9,70.4,50,51.6,34.6,13.8,0,70.3,27.1,2.6,0,70.60000000000001,15.6,12.5,1.3,74.3,22,3.7,0,41.6,68.60000000000001,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,23.4,6295.76
611203,611,Bibb County,Vineville Academy of the Arts,203,E,478-779-3250,2260 Vineville Ave,Macon,GA,31204,512,K-5,,C,72.60000000000001,1,0,79,6,2,12,37.700001,4,1,62.7,83.2,57.1,80.4,72.59999999999999,39.8,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,50.40000000000001,23.6,8.1,19.9,48.40000000000001,25.6,6.100000000000001,18.8,37.5,32.5,11.3,7.5,53.8,22.5,16.3,,,,,,,,,,,,,,,,,,3,5,2.3,9790.370000000001
611204,611,Bibb County,Rutland High School,204,H,478-779-3100,6250 Skipper Rd,Macon,GA,31216,948,9-12,,D,65.90000000000001,2,0,43,11,3,41,31.299999,10,4,,,,,,,,,,,,,,49.0,73.5,60,72.5,82.0,65.90000000000001,30.9,40.40000000000001,25.8,2.8,53.90000000000001,39.5,6.600000000000001,0,43.6,27.5,25.6,3.3,36.7,34.2,24.7,4.4,61.8,89.5,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,4,19,11063.53
611205,611,Bibb County,Howard Middle School,205,M,478-779-3500,6600 Forsyth Rd,Macon,GA,31210,1009,6-8,,D,68.3,3,0,68,6,2,20,42.299999,15,4,,,,,,,,52.8,77.8,66.7,76.0,68.3,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,35.2,25.8,7,31.4,44,20.2,4.4,68.8,23.3,7.4,.5,39.40000000000001,32.2,20.8,7.600000000000001,,3,4,21.4,9894.380000000001
6112060,611,Bibb County,Hartley Elementary School,2060,E,478-779-2500,2230 Anthony Road,Macon,GA,31204,446,K-5,,F,56.3,0,0,97,1,1,1,82.5,5,0,27.6,65.0,78.59999999999999,67.6,56.3,12.8,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6,29.6,8.4,1.3,48.40000000000001,39.6,11.6,.4,70.40000000000001,22.5,5.600000000000001,1.4,54.90000000000001,42.3,1.4,1.4,,,,,,,,,,,,,,,,,,1.5,4,26.2,10321.12
611286,611,Bibb County,Northeast High School,286,H,478-779-4100,1646 Upper River Rd,Macon,GA,31211,729,9-12,,D,65,0,0,95,1,2,2,57.200001,8,0,,,,,,,,,,,,,,29.9,85.8,90.59999999999999,60.4,81.1,65,49.7,36.1,11.8,2.4,66.3,30,3.2,.5,64.2,25.5,8.800000000000001,1.5,65.3,26.9,7.2,.6000000000000001,42.7,60.5,80.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,4,20.1,12982.28
611298,611,Bibb County,Miller Fine Arts Magnet Middle School,298,M,478-779-4050,751 Hendley St,Macon,GA,31204,582,6-8,,C,79.80000000000001,1,0,88,3,2,6,53.599998,10,2,,,,,,,,57.0,89.9,100,81.2,79.8,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,41.7,27.6,5.4,23.5,49.1,22.9,4.5,41.5,30.3,21.8,6.4,17.6,52.1,16.5,13.8,,2.5,5,18.4,11508.08
611305,611,Bibb County,Rutland Middle School,305,M,478-779-4400,6260 Skipper Rd,Macon,GA,31216,821,6-8,,D,63.1,1,0,47,12,4,36,46,13,7,,,,,,,,49.2,70.2,55.4,77.1,63.1,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,36.2,27.6,5,33.1,44.3,19.9,2.7,62.90000000000001,27.1,9.5,.5,34,46.7,16.6,2.7,,2.5,3,20.3,10652.03
6113060,611,Bibb County,Heard Elementary School,3060,E,478-779-4250,6515 Houston Road,Macon,GA,31216,512,K-5,,D,68.90000000000001,1,0,35,8,4,52,35.400002,8,3,64.6,66.4,67.5,80.8,68.90000000000001,46.3,51.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,41,31.9,10.8,16.4,42,32.8,8.800000000000001,28.7,36.3,22.5,12.5,26.3,61.3,6.300000000000001,6.300000000000001,,,,,,,,,,,,,,,,,,3,4,12.7,10508.16
6113067,611,Bibb County,Ingram/Pye Elementary School,3067,E,478-779-3000,855 Anthony Road,Macon,GA,31204,404,K-5,,F,53.5,0,0,98,1,0,1,87.400002,7,0,25.3,82.6,28.6,63.7,53.5,15.2,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2,30.3,7.4,0,61.1,30,8.9,0,69.2,26.9,3.8,0,60.40000000000001,39.6,0,0,,,,,,,,,,,,,,,,,,1.5,4,39.8,11710.86
611383,611,Bibb County,Williams Elementary School,383,E,478-779-3650,325 Pursley St,Macon,GA,31201,303,K-5,,F,55.7,0,0,97,0,1,2,86.800003,9,0,29.7,78.1,41.7,66.2,55.7,17.2,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,36.9,10.1,0,44.6,43.40000000000001,11.4,.6000000000000001,75.40000000000001,23,1.6,0,42.6,55.7,1.6,0,,,,,,,,,,,,,,,,,,1,3,48.8,12630.24
611386,611,Bibb County,Southwest High School,386,H,478-779-4500,1775 Williamson Rd,Macon,GA,31206,874,9-12,,F,52.8,0,0,94,3,1,2,63.299999,12,0,,,,,,,,,,,,,,22.1,72.2,46.9,51.8,80.2,52.8,60.7,27.2,10.4,1.7,78.60000000000001,19.3,2.1,0,67,24.6,8.4,0,66.3,26.3,7.5,0,41.7,41.2,80.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,25.1,11218.44
611405,611,Bibb County,Rosa Taylor Elementary School,405,E,478-779-3550,2976 Crestline Dr,Macon,GA,31204,535,K-5,,C,70.10000000000001,1,0,73,5,6,15,59.099998,19,5,52.5,90.2,46.9,78.7,70.09999999999999,44.2,56.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,34.2,27.9,9,31.8,42.7,22.3,3.2,47.40000000000001,23.1,23.1,6.4,29.1,55.7,8.9,6.300000000000001,,,,,,,,,,,,,,,,,,1.5,4,26,11623.48
611505,611,Bibb County,Weaver Middle School,505,M,478-779-4650,2570 Heath Rd,Macon,GA,31206,940,6-8,,F,59.6,1,0,85,7,2,5,62.200001,14,5,,,,,,,,34.0,75.4,58.3,71.3,59.6,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1,34.7,18.9,1.2,47.40000000000001,44.6,7.4,.6000000000000001,66.90000000000001,22.2,10.1,.8,47.1,46.7,6.2,0,,2.5,2,20.1,9637.92
6115050,611,Bibb County,Appling Middle School,5050,M,478-779-2200,1210 Shurling Drive,Macon,GA,31211,616,6-8,,F,47.7,0,0,93,1,2,3,68.199997,12,0,,,,,,,,30.0,63.5,17.9,68.8,47.7,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8,37.8,11.5,.9,50.6,42.5,6.300000000000001,.5,66.7,25.9,6.9,.5,55.90000000000001,37.2,6.4,.5,,2,3,22.5,9951.790000000001
611605,611,Bibb County,Heritage Elementary School,605,E,478-779-4700,6050 Thomaston Rd,Macon,GA,31220,618,K-5,,C,78.60000000000001,3,0,68,6,5,18,43,12,3,68.2,88.0,72.2,82.5,78.59999999999999,53.7,65.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,45.7,28.8,10.1,11.3,42,37.7,8.9,29.4,36.7,24.8,9.200000000000001,16.7,56.5,20.4,6.5,,,,,,,,,,,,,,,,,,3,5,14.1,10231.78
611705,611,Bibb County,Union Elementary School,705,E,478-779-2650,4831 Mamie Carter Dr,Macon,GA,31210,452,K-5,,F,57.7,0,0,95,1,2,2,74.099998,13,0,30.2,71.9,67.90000000000001,66.3,57.7,27.9,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7,41.40000000000001,9.600000000000001,1.3,48.5,41.40000000000001,9.600000000000001,.4,74.2,21.3,3.4,1.1,71.60000000000001,25,3.4,0,,,,,,,,,,,,,,,,,,1.5,3,32.6,11446.67
